CID	Pack_Number	Part_Number	AppricableCID	Keyword	CVN	Country Spec	Vehicle	Year	Engine	Aspiration	Transmission	Specification
E5F24081	30919AF042	30919AF040	E5F24070	0082F1E2	BC08BDBF	N.AMERICA	Outback	2016	2.5L	non-Turbo	CVT	FED  CAL
E5F24081	30919AF042	30919AF041	E5F24080	0082F1E2	BC08BDBF	N.AMERICA	Outback	2016	2.5L	non-Turbo	CVT	FED  CAL
MB4427	UD-S223A	31711AJ674	MB4425	41DBFA58	C04C80FC	N.AMERICA	Tribeca	2006	3.0L	non-Turbo	AT	FED  CAL
MB4427	UD-S223A	31771AJ675	MB4426	41DBFA58	C04C80FC	N.AMERICA	Tribeca	2006	3.0L	non-Turbo	AT	FED  CAL
MB500NJ0	UD-S223A	31711AJ675	MB53A0	41DBFA58	7164330D	N.AMERICA	Tribeca	2006	3.0L	non-Turbo	AT	FED  CAL
MB554NJ1	UD-S223B	31771AK751	MB554NJ0	AD27D2B5	A520921E	N.AMERICA	Tribeca	2007	3.0L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL330	02FB2WA3	278D6914	E3F2116D	N.AMERICA	Tribeca	2008	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL331	02FB2WB0	278D6914	E3F2116D	N.AMERICA	Tribeca	2008	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL332 / 30919AA730	02FB2WB0	278D6914	E3F2116D	N.AMERICA	Tribeca	2008	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL333 / 30919AA731	02FB2WB1	278D6914	E3F2116D	N.AMERICA	Tribeca	2008	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL334 / 30919AA732	02FB2WB2	278D6914	E3F2116D	N.AMERICA	Tribeca	2008	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL335 / 30919AA733	02FB2WB3	278D6914	E3F2116D	N.AMERICA	Tribeca	2008	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	30919AA734 / 31711AL336	02FB2WB4	278D6914	E3F2116D	N.AMERICA	Tribeca	2008	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL330	02FB2WA3	278D6914	E3F2116D	N.AMERICA	Tribeca	2009	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL331	02FB2WB0	278D6914	E3F2116D	N.AMERICA	Tribeca	2009	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL332 / 30919AA730	02FB2WB0	278D6914	E3F2116D	N.AMERICA	Tribeca	2009	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL333 / 30919AA731	02FB2WB1	278D6914	E3F2116D	N.AMERICA	Tribeca	2009	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL334 / 30919AA732	02FB2WB2	278D6914	E3F2116D	N.AMERICA	Tribeca	2009	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	31711AL335 / 30919AA733	02FB2WB3	278D6914	E3F2116D	N.AMERICA	Tribeca	2009	3.6L	non-Turbo	AT	FED  CAL
02FB2WB5	30919AA735	30919AA734 / 31711AL336	02FB2WB4	278D6914	E3F2116D	N.AMERICA	Tribeca	2009	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB191 / 31711AN241	04FB2WB0	E3109E43	2525EE76	N.AMERICA	Tribeca	2010	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB192 / 31711AN242	04FB2WB1	E3109E43	2525EE76	N.AMERICA	Tribeca	2010	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB192	04FB2WB2	E3109E43	2525EE76	N.AMERICA	Tribeca	2010	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB191 / 31711AN241	04FB2WB0	E3109E43	2525EE76	N.AMERICA	Tribeca	2011	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB192 / 31711AN242	04FB2WB1	E3109E43	2525EE76	N.AMERICA	Tribeca	2011	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB192	04FB2WB2	E3109E43	2525EE76	N.AMERICA	Tribeca	2011	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB191 / 31711AN241	04FB2WB0	E3109E43	2525EE76	N.AMERICA	Tribeca	2012	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB192 / 31711AN242	04FB2WB1	E3109E43	2525EE76	N.AMERICA	Tribeca	2012	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB192	04FB2WB2	E3109E43	2525EE76	N.AMERICA	Tribeca	2012	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB191 / 31711AN241	04FB2WB0	E3109E43	2525EE76	N.AMERICA	Tribeca	2013	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB192 / 31711AN242	04FB2WB1	E3109E43	2525EE76	N.AMERICA	Tribeca	2013	3.6L	non-Turbo	AT	FED  CAL
04FB2WB3	30919AB193	30919AB192	04FB2WB2	E3109E43	2525EE76	N.AMERICA	Tribeca	2013	3.6L	non-Turbo	AT	FED  CAL
E41F30AJ	UD-S203-2	31711AH550	E43F30AJ	D4A4C035	23C8	N.AMERICA	Impreza	2003	2.5L	non-Turbo	AT	FED  CAL
E41F33AJ	UD-S203-2	31711AH540	E43F33AJ	D4A4C035	D830	N.AMERICA	Impreza	2003	2.5L	non-Turbo	AT	FED  CAL
E41F30AJ	UD-S203-2	31711AH250	E43F30AJ	D4A4C035	23C8	N.AMERICA	Impreza	2004	2.5L	non-Turbo	AT	FED  CAL
E41F33AJ	UD-S203-2	31711AH240	E41F332J	D4A4C035	D830	N.AMERICA	Impreza	2004	2.5L	non-Turbo	AT	FED  CAL
47F37WB0	31711AJ521	31711AJ520	47F37WA0	994267EA	CF100152	N.AMERICA	Impreza	2005	2.5L	non-Turbo	AT	FED  CAL
F1F5D882	30919AC092	30919AC090	F1F5D880	AF56E33E	954D 3C70	N.AMERICA	Impreza	2012	2.0L	non-Turbo	CVT	FED  CAL
F1F5D882	30919AC092	30919AC091	F1F5D881	AF56E33E	954D 3C70	N.AMERICA	Impreza	2012	2.0L	non-Turbo	CVT	FED  CAL
F1F5F882	30919AC102	30919AC100	F1F5F880	EF4CC388	985E 3C70	N.AMERICA	Impreza	2012	2.0L	non-Turbo	CVT	FED  CAL
F1F5F882	30919AC102	30919AC101	F1F5F881	EF4CC388	985E 3C70	N.AMERICA	Impreza	2012	2.0L	non-Turbo	CVT	FED  CAL
L9FDD081	30919AD792	30919AD790	L9FDD060	97ABDBFA	-	N.AMERICA	WRX	2015	2.0L	Turbo	CVT	FED  CAL
L9FDD081	30919AD792	30919AD790	L9FDD061	97ABDBFA	-	N.AMERICA	WRX	2015	2.0L	Turbo	CVT	FED  CAL
L9FDD081	30919AD792	30919AD791	L9FDD080	97ABDBFA	-	N.AMERICA	WRX	2015	2.0L	Turbo	CVT	FED  CAL
K1FDD080	30919AE551	30919AE550	K1FDD060	11D4093E	-	N.AMERICA	WRX	2016	2.0L	Turbo	CVT	FED  CAL
E88F30BJ	UD-S203-2	31711AG140	E88F301J	D4A4C035	19F7	N.AMERICA	Forester	2003	2.5L	non-Turbo	AT	FED  CAL
E88F30BJ	UD-S203-2	31711AG141	E88F30AJ	D4A4C035	19F7	N.AMERICA	Forester	2003	2.5L	non-Turbo	AT	FED  CAL
E87F30AJ	UD-S203-2	31711AH370	E87F302J	D4A4C035	896C	N.AMERICA	Forester	2004	2.5L	non-Turbo	AT	FED  CAL
87FE7WB0	UD-S206	31711AH380	87FE7WA2	2D276859	E779 9D90	N.AMERICA	Forester	2004	2.5L	Turbo	AT	FED  CAL
86F37WB0	31711AJ361	31711AJ360	86F37WA0	7494C5BC	30F5AD83	N.AMERICA	Forester	2005	2.5L	non-Turbo	AT	FED  CAL
PDF26WB0	30919AB431	30919AB430	PDF26WA0	0C3F6A2E	475BEDC2	N.AMERICA	Forester	2011	2.5L	non-Turbo	AT	FED  CAL
PDFE6WB0	30919AB891	30919AB890	PDFE6W70	E047353B	E2A92BED	N.AMERICA	Forester	2011	2.5L	Turbo	AT	FED  CAL
AQF5DCB0	30919JB111	30919JB110	AQF5DC70	E76C52FE	B777 2891	N.AMERICA	BRZ	2015	2.0L	non-Turbo	AT	FED  CAL
AQF5DCB0	30919JB111	30919JB110	AQF5DC70	E76C52FE	B777 2891	N.AMERICA	BRZ	2016	2.0L	non-Turbo	AT	FED  CAL
D6F24081	30919AF47C	30919AF47A	D6F24060	9D78B154	40D284C4	N.AMERICA	Outback	2017	2.5L	non-Turbo	CVT	FED  CAL
D6F24081	30919AF47C	30919AF47B	D6F24080	9D78B154	40D284C4	N.AMERICA	Outback	2017	2.5L	non-Turbo	CVT	FED  CAL
D6FBE080	30919AF53B	30919AF53A	D6FBE070	8A749096	96B931C7	N.AMERICA	Outback	2017	3.6L	non-Turbo	CVT	FED  CAL
J8F26080	30919AE721	30919AE720	J8F26070	55ABF063	DA84B2C2	N.AMERICA	Forester	2017	2.5L	non-Turbo	CVT	CAL
J8F24080	30919AE731	30919AE730	J8F24070	200AC3CA	9ABDB2C2	N.AMERICA	Forester	2017	2.5L	non-Turbo	CVT	FED
J8FDE080	30919AE871	30919AE870	J8FDE070	062F0374	419E5C5E	N.AMERICA	Forester	2017	2.0L	Turbo	CVT	FED  CAL
D6F20080	30919AF46B	30919AF46A	D6F20060	05D465F6	C93884C4	N.AMERICA	Legacy	2017	2.5L	non-Turbo	CVT	FED  CAL
L6F2C880	30919AD951	30919AD950	L6F2C860	BC2E2FF3	AB56 C47C	N.AMERICA	Forester	2015	2.5L	non-Turbo	CVT	FED  CAL
L6F2E880	30919AD961	30919AD960	L6F2E860	3BE22E24	CD57 C47C	N.AMERICA	Forester	2015	2.5L	non-Turbo	CVT	FED  CAL
L6FDB880	30919AE061	30919AE060	L6FDB860	A9973B87	5934 4E3C	N.AMERICA	Forester	2015	2.0L	Turbo	CVT	FED
C4F52080	30919AE371	30919AE370	C4F52060	90C0D7F6	9D44 34E9	N.AMERICA	Impreza	2015	2.0L	non-Turbo	CVT	FED  CAL
C4F50080	30919AE381	30919AE380	C4F50060	E8E0D162	8A2E 34E9	N.AMERICA	Impreza	2015	2.0L	non-Turbo	CVT	FED  CAL
C4F54080	30919AE391	30919AE390	C4F54060	FE7E162F	1ADF 34E9	N.AMERICA	XV Crosstrek	2015	2.0L	non-Turbo	CVT	FED  CAL
F4FBC080	30919AD721	30919AD720	F4FBC062	D0006812	0A10 7D58	N.AMERICA	Legacy	2015	3.6L	non-Turbo	CVT	FED
F4FBE080	30919AD731	30919AD730	F4FBE062	4DB4F76F	83D1 D9FB	N.AMERICA	Outback	2015	3.6L	non-Turbo	CVT	FED
C4FA4082	30919AE122	30919AE120	C4FA4060	5A6D112E	27645E91	N.AMERICA	XV Hybrid	2015	2.0L	non-Turbo	CVT	FED  CAL
C4FA4082	30919AE122	30919AE120	C4FA4080	5A6D112E	27645E91	N.AMERICA	XV Hybrid	2015	2.0L	non-Turbo	CVT	FED  CAL
C4FA4082	30919AE122	30919AE121	C4FA4081	5A6D112E	27645E91	N.AMERICA	XV Hybrid	2015	2.0L	non-Turbo	CVT	FED  CAL
B5FA4081	30919AE642	30919AE640	B5FA4060	4613654C	910D5E91	N.AMERICA	Crosstrek Hybrid	2016	2.0L	non-Turbo	CVT	FED  CAL
B5FA4081	30919AE642	30919AE641	B5FA4080	4613654C	910D5E91	N.AMERICA	Crosstrek Hybrid	2016	2.0L	non-Turbo	CVT	FED  CAL
R3F52700	30919AF12B	30919AF12A	R3F52600	81C39B6A	1D8A1941	N.AMERICA	Impreza	2017	2.0L	non-Turbo	CVT	FED  CAL
R3F50700	30919AF20B	30919AF20A	R3F50600	C63774F1	695E1941	N.AMERICA	Impreza	2017	2.0L	non-Turbo	CVT	FED  CAL
00006464	87501FL020	87501FL010	00006453	2A5635BC		N.AMERICA	Crosstrek	2018	2.0L	non-Turbo	-	-
---	87611VC002	87611VC000	---	826DD595	---	N.AMERICA	Crosstrek	2021	2.0L	non-Turbo	-	-
---	87611VC002	87611VC001	---	826DD595	---	N.AMERICA	Crosstrek	2021	2.0L	non-Turbo	-	-
---	87611VC002	87611VC000	---	826DD595	---	N.AMERICA	Crosstrek	2021	2.5L	non-Turbo	-	-
---	87611VC002	87611VC001	---	826DD595	---	N.AMERICA	Crosstrek	2021	2.5L	non-Turbo	-	-
---	87611VC002	87611VC000	---	826DD595	---	N.AMERICA	Crosstrek	2022	2.0L	non-Turbo	-	-
---	87611VC002	87611VC001	---	826DD595	---	N.AMERICA	Crosstrek	2022	2.0L	non-Turbo	-	-
---	87611VC002	87611VC000	---	826DD595	---	N.AMERICA	Crosstrek	2022	2.5L	non-Turbo	-	-
---	87611VC002	87611VC001	---	826DD595	---	N.AMERICA	Crosstrek	2022	2.5L	non-Turbo	-	-
---	87611VC002	87611VC000	---	826DD595	---	N.AMERICA	Forester	2020	2.5L	non-Turbo	-	-
---	87611VC002	87611VC001	---	826DD595	---	N.AMERICA	Forester	2020	2.5L	non-Turbo	-	-
---	87611VC002	87611VC000	---	826DD595	---	N.AMERICA	Forester	2021	2.5L	non-Turbo	-	-
---	87611VC002	87611VC001	---	826DD595	---	N.AMERICA	Forester	2021	2.5L	non-Turbo	-	-
---	87611VC002	87611VC000	---	826DD595	---	N.AMERICA	Forester	2022	2.5L	non-Turbo	-	-
---	87611VC002	87611VC001	---	826DD595	---	N.AMERICA	Forester	2022	2.5L	non-Turbo	-	-
01D1088500	29071AA006	29071AA000	01D1087000	94FAF214	105F27EC	N.AMERICA	XV Hybrid	2014	2.0L	non-Turbo	CVT	FED  CAL
01D1088500	29071AA006	29071AA001	01D1088000	94FAF214	105F27EC	N.AMERICA	XV Hybrid	2014	2.0L	non-Turbo	CVT	FED  CAL
01D1088500	29071AA006	29071AA002	01D1088100	94FAF214	105F27EC	N.AMERICA	XV Hybrid	2014	2.0L	non-Turbo	CVT	FED  CAL
01D1088500	29071AA006	29071AA003	01D1088200	94FAF214	105F27EC	N.AMERICA	XV Hybrid	2014	2.0L	non-Turbo	CVT	FED  CAL
01D1088500	29071AA006	29071AA004	01D1088300	94FAF214	105F27EC	N.AMERICA	XV Hybrid	2014	2.0L	non-Turbo	CVT	FED  CAL
01D1088500	29071AA006	29071AA005	01D1088400	94FAF214	105F27EC	N.AMERICA	XV Hybrid	2014	2.0L	non-Turbo	CVT	FED  CAL
02D1088100	29071AA012	29071AA010	02D1086100	48EE1090	EBD627EC	N.AMERICA	XV Hybrid	2015	2.0L	non-Turbo	CVT	FED  CAL
02D1088100	29071AA012	29071AA011	02D1088000	48EE1090	EBD627EC	N.AMERICA	XV Hybrid	2015	2.0L	non-Turbo	CVT	FED  CAL
02D1088100	29071AA012	29071AA010	02D1086100	48EE1090	EBD627EC	N.AMERICA	Crosstrek Hybrid	2016	2.0L	non-Turbo	CVT	FED  CAL
02D1088100	29071AA012	29071AA011	02D1088000	48EE1090	EBD627EC	N.AMERICA	Crosstrek Hybrid	2016	2.0L	non-Turbo	CVT	FED  CAL
---	26002AJ001_00Bz	26002AJ-Leg2.5NA	---	883FB545	---	N.AMERICA	Legacy	2010	2.5L	non-Turbo	MT CVT	FED  CAL
---	26002AJ001_00Bz	26002AJ-Leg2.5TB	---	883FB545	---	N.AMERICA	Legacy	2010	2.5L	Turbo	MT	FED  CAL
---	26002AJ001_00Bz	26002AJ-Leg3.6NA	---	883FB545	---	N.AMERICA	Legacy	2010	3.6L	non-Turbo	AT	FED  CAL
---	26002AJ001_00Bz	26002AJ-OBK2.5NA	---	883FB545	---	N.AMERICA	Outback	2010	2.5L	non-Turbo	MT CVT	FED  CAL
---	26002AJ001_00Bz	26002AJ-OBK3.6NA	---	883FB545	---	N.AMERICA	Outback	2010	3.6L	non-Turbo	AT	FED  CAL
---	86222DCM02	---	---	D311E829	---	N.AMERICA	Legacy	2019	2.5L	non-Turbo	-	-
---	86222DCM02	---	---	D311E829	---	N.AMERICA	Legacy	2019	3.6L	non-Turbo	-	-
---	86222DCM02	---	---	D311E829	---	N.AMERICA	Outback	2019	2.5L	non-Turbo	-	-
---	86222DCM02	---	---	D311E829	---	N.AMERICA	Outback	2019	3.6L	non-Turbo	-	-
---	86222DCM02	---	---	D311E829	---	N.AMERICA	WRX	2019	2.0L	Turbo	-	-
---	86222DCM02	---	---	D311E829	---	N.AMERICA	WRX	2019	2.5L	Turbo	-	-
---	86222DCM02	---	---	D311E829	---	N.AMERICA	WRX	2020	2.0L	Turbo	-	-
---	86222DCM02	---	---	D311E829	---	N.AMERICA	WRX	2020	2.5L	Turbo	-	-
---	86222VC000	86222VC000	---	A1D41524	---	N.AMERICA	WRX	2022	2.4L	Turbo	MT CVT	-
---	86222VC000	86222VC010	---	A1D41524	---	N.AMERICA	WRX	2022	2.4L	Turbo	MT CVT	-
---	86222SJ200	86222SJ200	---	82E47A9D	---	N.AMERICA	Forester	2022	2.5L	non-Turbo	CVT	-
---	86222SJ200	86222SJ210	---	82E47A9D	---	N.AMERICA	Forester	2022	2.5L	non-Turbo	CVT	-
---	27596FL291	27536FL110	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2019	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL110	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2019	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27536FL240	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2019	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL240	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2019	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27536FL290	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2019	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL290	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2019	2.0L	non-Turbo	CVT	FED  CAL
---	27596FL291	27536FL110	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2020	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL110	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2020	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27536FL240	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2020	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL240	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2020	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27536FL290	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2020	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL290	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2020	2.0L	non-Turbo	CVT	FED  CAL
---	27596FL291	27536FL110	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2021	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL110	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2021	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27536FL240	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2021	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL240	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2021	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27536FL290	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2021	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL290	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2021	2.0L	non-Turbo	CVT	FED  CAL
---	27596FL291	27536FL110	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2022	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL110	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2022	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27536FL240	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2022	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL240	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2022	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27536FL290	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2022	2.0L	non-Turbo	CVT	FED, CAL
---	27596FL291	27596FL290	---	3C9B5441	---	N.AMERICA	Crosstrek Hybrid	2022	2.0L	non-Turbo	CVT	FED  CAL
---	88035FL02B_key	88035FL02A	---	96D94E99	---	N.AMERICA	Impreza	2017	2.0L	non-Turbo	CVT	-
---	88035FL02B_key	88035FL02A	---	96D94E99	---	N.AMERICA	Impreza	2018	2.0L	non-Turbo	CVT	-
---	88035FL02B_smt	88035FL02A	---	5C18C26B	---	N.AMERICA	Impreza	2017	2.0L	non-Turbo	CVT	-
---	88035FL02B_smt	88035FL02A	---	5C18C26B	---	N.AMERICA	Impreza	2018	2.0L	non-Turbo	CVT	-
---	88035FL021_key	88035FL020	---	C554D64A	---	N.AMERICA	Crosstrek	2018	2.0L	non-Turbo	CVT	-
---	88035FL021_smt	88035FL020	---	9C379DEF	---	N.AMERICA	Crosstrek	2018	2.0L	non-Turbo	CVT	-
---	82201AL30B_smt	82201AL30B_smt	---	3DFBAEE1	---	N.AMERICA	Legacy	2018	2.5L	non-Turbo	-	-
---	82201AL30B_smt	82201AL30B_smt	---	3DFBAEE1	---	N.AMERICA	Legacy	2018	3.6L	non-Turbo	-	-
---	82201AL30B_smt	82201AL30B_smt	---	3DFBAEE1	---	N.AMERICA	Outback	2018	2.5L	non-Turbo	-	-
---	82201AL30B_smt	82201AL30B_smt	---	3DFBAEE1	---	N.AMERICA	Outback	2018	3.6L	non-Turbo	-	-
---	82201AL31B_key	82201AL31B_key	---	C574CBA5	---	N.AMERICA	Legacy	2018	2.5L	non-Turbo	-	FED  CAL
---	82201AL31B_key	82201AL31B_key	---	C574CBA5	---	N.AMERICA	Legacy	2018	3.6L	non-Turbo	-	FED  CAL
---	82201AL31B_key	82201AL31B_key	---	C574CBA5	---	N.AMERICA	Outback	2018	2.5L	non-Turbo	-	FED  CAL
---	82201AL31B_key	82201AL31B_key	---	C574CBA5	---	N.AMERICA	Outback	2018	3.6L	non-Turbo	-	FED  CAL
---	82201AL32B_key	82201AL32B_key	---	CE361DA5	---	N.AMERICA	Legacy	2018	2.5L	non-Turbo	-	CANADA
---	82201AL32B_key	82201AL32B_key	---	CE361DA5	---	N.AMERICA	Legacy	2018	3.6L	non-Turbo	-	CANADA
---	82201AL32B_key	82201AL32B_key	---	CE361DA5	---	N.AMERICA	Outback	2018	2.5L	non-Turbo	-	CANADA
---	82201AL32B_key	82201AL32B_key	---	CE361DA5	---	N.AMERICA	Outback	2018	3.6L	non-Turbo	-	CANADA
---	82201AL30D	82201AL30C	---	A9A12BB1	---	N.AMERICA	Legacy	2018	2.5L	non-Turbo	CVT	FED  CAL
---	82201AL30D	82201AL30C	---	A9A12BB1	---	N.AMERICA	Legacy	2018	3.6L	non-Turbo	CVT	FED  CAL
---	82201AL30D	82201AL30C	---	A9A12BB1	---	N.AMERICA	Outback	2018	2.5L	non-Turbo	CVT	FED  CAL
---	82201AL30D	82201AL30C	---	A9A12BB1	---	N.AMERICA	Outback	2018	3.6L	non-Turbo	CVT	FED  CAL
---	82201AL31D	82201AL31C	---	4F6F09B1	---	N.AMERICA	Legacy	2018	2.5L	non-Turbo	CVT	FED  CAL
---	82201AL31D	82201AL31C	---	4F6F09B1	---	N.AMERICA	Legacy	2018	3.6L	non-Turbo	CVT	FED  CAL
---	82201AL31D	82201AL31C	---	4F6F09B1	---	N.AMERICA	Outback	2018	2.5L	non-Turbo	CVT	FED  CAL
---	82201AL31D	82201AL31C	---	4F6F09B1	---	N.AMERICA	Outback	2018	3.6L	non-Turbo	CVT	FED  CAL
---	82201AL32D	82201AL32C	---	4F6F09B1	---	N.AMERICA	Legacy	2018	2.5L	non-Turbo	CVT	CANADA
---	82201AL32D	82201AL32C	---	4F6F09B1	---	N.AMERICA	Legacy	2018	3.6L	non-Turbo	CVT	CANADA
---	82201AL32D	82201AL32C	---	4F6F09B1	---	N.AMERICA	Outback	2018	2.5L	non-Turbo	CVT	CANADA
---	82201AL32D	82201AL32C	---	4F6F09B1	---	N.AMERICA	Outback	2018	3.6L	non-Turbo	CVT	CANADA
---	82201AL40B	82201AL40A	---	F84E5DE1	---	N.AMERICA	Legacy	2019	2.5L	non-Turbo	CVT	FED  CAL
---	82201AL40B	82201AL40A	---	F84E5DE1	---	N.AMERICA	Legacy	2019	3.6L	non-Turbo	CVT	FED  CAL
---	82201AL40B	82201AL40A	---	F84E5DE1	---	N.AMERICA	Outback	2019	2.5L	non-Turbo	CVT	FED  CAL
---	82201AL40B	82201AL40A	---	F84E5DE1	---	N.AMERICA	Outback	2019	3.6L	non-Turbo	CVT	FED  CAL
---	82201AL41B	82201AL41A	---	CD130F04	---	N.AMERICA	Legacy	2019	2.5L	non-Turbo	CVT	FED  CAL
---	82201AL41B	82201AL41A	---	CD130F04	---	N.AMERICA	Legacy	2019	3.6L	non-Turbo	CVT	FED  CAL
---	82201AL41B	82201AL41A	---	CD130F04	---	N.AMERICA	Outback	2019	2.5L	non-Turbo	CVT	FED  CAL
---	82201AL41B	82201AL41A	---	CD130F04	---	N.AMERICA	Outback	2019	3.6L	non-Turbo	CVT	FED  CAL
---	82201AL42B	82201AL42A	---	CD130F04	---	N.AMERICA	Legacy	2019	2.5L	non-Turbo	CVT	CANADA
---	82201AL42B	82201AL42A	---	CD130F04	---	N.AMERICA	Legacy	2019	3.6L	non-Turbo	CVT	CANADA
---	82201AL42B	82201AL42A	---	CD130F04	---	N.AMERICA	Outback	2019	2.5L	non-Turbo	CVT	CANADA
---	82201AL42B	82201AL42A	---	CD130F04	---	N.AMERICA	Outback	2019	3.6L	non-Turbo	CVT	CANADA
---	82201SJ901-1	82201SJ900	---	9835038F	---	N.AMERICA	Forester	2019	2.5L	non-Turbo	CVT	FED  CAL
---	82201SJ901-1	82201SJ900	---	9835038F	---	N.AMERICA	Forester	2019	2.0L	Turbo	CVT	FED  CAL
---	82201SJ401-1	82201SJ400	---	F4DD2AF3	---	N.AMERICA	Forester	2019	2.5L	non-Turbo	CVT	FED  CAL
---	82201SJ401-1	82201SJ400	---	F4DD2AF3	---	N.AMERICA	Forester	2019	2.0L	Turbo	CVT	FED  CAL
---	82201SJ501-1	82201SJ500	---	512452CF	---	N.AMERICA	Forester	2019	2.5L	non-Turbo	CVT	CANADA
---	82201SJ501-1	82201SJ500	---	512452CF	---	N.AMERICA	Forester	2019	2.0L	Turbo	CVT	CANADA
---	82201SJ901-1	82201SJ900	---	9835038F	---	N.AMERICA	Forester	2020	2.5L	non-Turbo	CVT	FED  CAL
---	82201SJ901-1	82201SJ900	---	9835038F	---	N.AMERICA	Forester	2020	2.0L	Turbo	CVT	FED  CAL
---	82201SJ401-1	82201SJ400	---	F4DD2AF3	---	N.AMERICA	Forester	2020	2.5L	non-Turbo	CVT	FED  CAL
---	82201SJ401-1	82201SJ400	---	F4DD2AF3	---	N.AMERICA	Forester	2020	2.0L	Turbo	CVT	FED  CAL
---	82201SJ501-1	82201SJ500	---	512452CF	---	N.AMERICA	Forester	2020	2.5L	non-Turbo	CVT	CANADA
