source_cid	source_address	target_cid	target_address	source_name	target_name	canonical_name	size	body_sha256	status	match_method
LF9G003T	0xC319C	LF9L000E	0xC3598	FUN_000c319c	FUN_000c3598	FUN_000c319c	50	04dadf2486777e37137d059593fde1e2e03dd53f9e61b25e515c8f77f0750e9c	source_unnamed	unique_full_body_sha256
LF9G003T	0x132288	LF9L000E	0x132E34	FUN_00132288	FUN_00132e34	FUN_00132288	238	04e4a04ca1a59bb62b6a94a402a7ffd4212e0ebb84574c8bd4f91848d0684a79	source_unnamed	unique_full_body_sha256
LF9G003T	0x6488	LF9L000E	0x6488	FUN_00006488	FUN_00006488	FUN_00006488	72	0524a514064fb3d5d4c1d7f345692504ca9a9dab4c9f5f759f0ebd1bcba8c0b1	source_unnamed	unique_full_body_sha256
LF9G003T	0x8F188	LF9L000E	0x8F40C	FUN_0008f188	FUN_0008f40c	FUN_0008f188	8	055fb7346fa9db5c73884a5ca72bb2b8db66eb9898fceb1985309ed58cd0cb8f	source_unnamed	unique_full_body_sha256
LF9G003T	0x2066EE	LF9L000E	0x20FB2A	FUN_002066ee	FUN_0020fb2a	FUN_002066ee	10	056a659748f608fdfbe156e6ab71b112de835d097cce970726f7e5a5bd6c6840	source_unnamed	unique_full_body_sha256
LF9G003T	0x27E280	LF9L000E	0x27E414	FUN_0027e280	FUN_0027e414	FUN_0027e280	100	0593aa73c2c11f4873c6caaf2347a719c9a64692cc1c8ee7329fc1677936c6f9	source_unnamed	unique_full_body_sha256
LF9G003T	0xAA63A	LF9L000E	0xAA8BE	FUN_000aa63a	FUN_000aa8be	FUN_000aa63a	26	05c7e84ea380a54464f2811765bfeb292eeb54498d166d95a2c7b5dd7147bcc3	source_unnamed	unique_full_body_sha256
LF9G003T	0xA223A	LF9L000E	0xA24BE	FUN_000a223a	FUN_000a24be	FUN_000a223a	386	05cff000d11ec039a8bf6429ea4ed5fa0284b96f9ee1cdec3f2acacbaf82ab94	source_unnamed	unique_full_body_sha256
LF9G003T	0x1F997A	LF9L000E	0x202D4A	FUN_001f997a	FUN_00202d4a	FUN_001f997a	30	05e8d76da010e591a127757fa0ca1418f3b8727226ee57940bb2ffdbd37d674a	source_unnamed	unique_full_body_sha256
LF9G003T	0xC3252	LF9L000E	0xC364E	FUN_000c3252	FUN_000c364e	FUN_000c3252	90	0611c33bdec420c1ba6de05a03642a3d4457d0997227994954227406131ede2d	source_unnamed	unique_full_body_sha256
LF9G003T	0x1E876C	LF9L000E	0x1F1B3C	increment_ref_counter	increment_ref_counter	increment_ref_counter	34	06192b305fd9633cad1f03804fb4e69cc78e71f8c4b50495f960c0f704da0e5d	already_named	unique_full_body_sha256
LF9G003T	0xDFB90	LF9L000E	0xE06CC	FUN_000dfb90	FUN_000e06cc	FUN_000dfb90	72	0622dfe9452fd92daff99248cacb5fed6bcaab486fa30a08b9b9fc55999f4644	source_unnamed	unique_full_body_sha256
LF9G003T	0xB932C	LF9L000E	0xB9718	FUN_000b932c	FUN_000b9718	FUN_000b932c	88	0623621470612ad02178126c1639d9622077fe6426e059cce46d177fe01e4ad9	source_unnamed	unique_full_body_sha256
LF9G003T	0x933CC	LF9L000E	0x93650	FUN_000933cc	FUN_00093650	FUN_000933cc	10	06280fb2c5140d4cb98cebd68c7fb282ab8d4b459fed81aeb79ace3592c2abd7	source_unnamed	unique_full_body_sha256
LF9G003T	0xA2954	LF9L000E	0xA2BD8	FUN_000a2954	FUN_000a2bd8	FUN_000a2954	6	0628e181c82ca996f475cd1c9967aecb6633afc38d42adc2e4fe1baa9f2c6da1	source_unnamed	unique_full_body_sha256
